; DOASIS Fit Result File
; Date and Time of Creation: 2/14/2017 17:01:40
; DOASIS Version: 3.2.5029
; Fit Scenario File Name: D:\Car-MAX-DOAS\JS\NO2_O4(405-450nm)_Diff.fs
; 
; 
Fit Coefficient (NO2_298K_(425-490nm))	Fit Coefficient Error (NO2_298K_(425-490nm))	Shift (NO2_298K_(425-490nm))	Shift Error (NO2_298K_(425-490nm))	Squeeze (NO2_298K_(425-490nm))	Squeeze Error (NO2_298K_(425-490nm))	Quadratic Squeeze (NO2_298K_(425-490nm))	Quadratic Squeeze Error (NO2_298K_(425-490nm))	Cubic Squeeze (NO2_298K_(425-490nm))	Cubic Squeeze Error (NO2_298K_(425-490nm))	Fit Coefficient (NO2_220K_(425-490nm))	Fit Coefficient Error (NO2_220K_(425-490nm))	Shift (NO2_220K_(425-490nm))	Shift Error (NO2_220K_(425-490nm))	Squeeze (NO2_220K_(425-490nm))	Squeeze Error (NO2_220K_(425-490nm))	Quadratic Squeeze (NO2_220K_(425-490nm))	Quadratic Squeeze Error (NO2_220K_(425-490nm))	Cubic Squeeze (NO2_220K_(425-490nm))	Cubic Squeeze Error (NO2_220K_(425-490nm))	Fit Coefficient (O3_223K_(425-490nm))	Fit Coefficient Error (O3_223K_(425-490nm))	Shift (O3_223K_(425-490nm))	Shift Error (O3_223K_(425-490nm))	Squeeze (O3_223K_(425-490nm))	Squeeze Error (O3_223K_(425-490nm))	Quadratic Squeeze (O3_223K_(425-490nm))	Quadratic Squeeze Error (O3_223K_(425-490nm))	Cubic Squeeze (O3_223K_(425-490nm))	Cubic Squeeze Error (O3_223K_(425-490nm))	Fit Coefficient (O4_293K_(425-490nm))	Fit Coefficient Error (O4_293K_(425-490nm))	Shift (O4_293K_(425-490nm))	Shift Error (O4_293K_(425-490nm))	Squeeze (O4_293K_(425-490nm))	Squeeze Error (O4_293K_(425-490nm))	Quadratic Squeeze (O4_293K_(425-490nm))	Quadratic Squeeze Error (O4_293K_(425-490nm))	Cubic Squeeze (O4_293K_(425-490nm))	Cubic Squeeze Error (O4_293K_(425-490nm))	Fit Coefficient (H2O_(425-490nm))	Fit Coefficient Error (H2O_(425-490nm))	Shift (H2O_(425-490nm))	Shift Error (H2O_(425-490nm))	Squeeze (H2O_(425-490nm))	Squeeze Error (H2O_(425-490nm))	Quadratic Squeeze (H2O_(425-490nm))	Quadratic Squeeze Error (H2O_(425-490nm))	Cubic Squeeze (H2O_(425-490nm))	Cubic Squeeze Error (H2O_(425-490nm))	Fit Coefficient (Ring_(425-490nm))	Fit Coefficient Error (Ring_(425-490nm))	Shift (Ring_(425-490nm))	Shift Error (Ring_(425-490nm))	Squeeze (Ring_(425-490nm))	Squeeze Error (Ring_(425-490nm))	Quadratic Squeeze (Ring_(425-490nm))	Quadratic Squeeze Error (Ring_(425-490nm))	Cubic Squeeze (Ring_(425-490nm))	Cubic Squeeze Error (Ring_(425-490nm))	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Poly. Coeff. 4	Poly. Coeff. Error 4	Poly. Coeff. 5	Poly. Coeff. Error 5	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	AzimuthAngle	Delta	Deviation	ElevationAngle	ExposureTime	FileName	Latitude	Longitude	Name	NumScans	Pressure	ScanGeometry	StartDateAndTime	StopDateAndTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
4.01181363540217E+16	7.45913510261083E+15	0.176956231188976	0.156315881367291	0.9963338107082	0.00560860134904826	0	0	0	0	-7.59014821158966E+16	2.66868783545198E+16	0.176956231188976	0.156315881367291	0.9963338107082	0.00560860134904826	0	0	0	0	2.5574076408758E+19	1.8822980250344E+19	0.176956231188976	0.156315881367291	0.9963338107082	0.00560860134904826	0	0	0	0	-6.27548916941589E+42	3.28608897443115E+43	0.176956231188976	0.156315881367291	0.9963338107082	0.00560860134904826	0	0	0	0	2.88737420666912E+22	6.12217958881825E+22	0.176956231188976	0.156315881367291	0.9963338107082	0.00560860134904826	0	0	0	0	-5.47329094745345E+25	3.60804130470445E+24	0.033957690544709	0.0418462448017536	0.999127261448858	0.00185082715047555	0	0	0	0	0.00273579458084098	0.028783344998714	0.00427959977061876	4	-783.961765356737	341.222747738203	6.42740258844842	3.56358380482898	-0.0176796851567445	0.0153382183256201	1.33573090698225E-05	3.47542861341017E-05	1.59386183984311E-08	4.18923397245387E-08	-2.16633976046639E-11	2.12775355918673E-11	4.30233075164701E-06	8.59570112468883E-05	0	0.785019795015645	0.149023330466787	0	2222.01008266873	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000016	31.842679977417	117.263191223145	Meas	9	0	SAZ: 59.1731587915936 SZA: 149.39966869558 LAZ: 193.715596245213 LAZ: 25.7678998542104 Date: 2/13/2017 02:11:58 Lat.: 31.842679977417 Lon.: 117.263191223145 TimeZoneOffset: 08:00:00	2017-02-13 02:11:58	2017-02-13 02:12:18	0	08:00:00	0.5915347720546195	0.0034699199566902306	149.7528		02/13/2017 02:11:34	02/13/2017 02:11:54	90.3528		0.0222079530234131
3.92771337655931E+16	7.34876380490156E+15	0.300516094292531	0.155273557908737	0.992346488477447	0.00544297536317811	0	0	0	0	-7.37532158017362E+16	2.63480867807721E+16	0.300516094292531	0.155273557908737	0.992346488477447	0.00544297536317811	0	0	0	0	1.15682573003902E+19	1.85509179583727E+19	0.300516094292531	0.155273557908737	0.992346488477447	0.00544297536317811	0	0	0	0	-5.89130673263112E+43	3.25591583416101E+43	0.300516094292531	0.155273557908737	0.992346488477447	0.00544297536317811	0	0	0	0	2.87076230950184E+22	6.01390839097577E+22	0.300516094292531	0.155273557908737	0.992346488477447	0.00544297536317811	0	0	0	0	-5.64583242882874E+25	3.53624095125989E+24	-0.00158377023624086	0.040771338538075	1.00001499596032	0.00179282752104932	0	0	0	0	0.00257946359971524	0.0304301933004328	0.00419609450127127	5	623.075399989894	349.763626107697	-5.30048161717112	3.79057228394185	0.0150006372023445	0.017010686309322	-1.11107627279932E-05	3.99083987703516E-05	-1.62413840749722E-08	4.89136769785446E-08	2.1796747373517E-11	2.47854577298835E-11	4.40615533505456E-06	8.34649746636347E-05	0	0.846032550452878	0.153816756314596	0	3313.20285797119	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000017	31.842679977417	117.263191223145	Meas	6	0	SAZ: 59.3043871000981 SZA: 149.323563715566 LAZ: 193.940391281237 LAZ: 25.7894976505752 Date: 2/13/2017 02:12:23 Lat.: 31.842679977417 Lon.: 117.263191223145 TimeZoneOffset: 08:00:00	2017-02-13 02:12:23	2017-02-13 02:12:43	0	08:00:00	0.5867310922301198	0.0033527468633354407	149.7528		02/13/2017 02:11:34	02/13/2017 02:11:54	90.3528		0.0236595945231437
1.38949071646423E+15	4.85500135799171E+15	0.0853030668546548	0.245377984715712	1.00040624714804	0.00793765261823964	0	0	0	0	2.69429160713045E+16	1.69257672322311E+16	0.0853030668546548	0.245377984715712	1.00040624714804	0.00793765261823964	0	0	0	0	-2.20340161045067E+19	1.23540486314977E+19	0.0853030668546548	0.245377984715712	1.00040624714804	0.00793765261823964	0	0	0	0	-1.04227556136339E+43	2.18233251067385E+43	0.0853030668546548	0.245377984715712	1.00040624714804	0.00793765261823964	0	0	0	0	-2.16265271657967E+21	4.04349821899444E+22	0.0853030668546548	0.245377984715712	1.00040624714804	0.00793765261823964	0	0	0	0	-4.7403413921054E+25	2.36965830907386E+24	-0.00657040502516295	0.0310594250299197	1.00166088188019	0.00138750353548303	0	0	0	0	0.0555411344532314	0.0223744871179239	0.00278039985179995	17	908.118457593809	NaN	-7.56799803733388	NaN	0.0212489025266503	NaN	-1.66759475571761E-05	NaN	-1.90467510484418E-08	NaN	2.68977406937264E-11	NaN	1.4607773168962E-05	0.00038729950072732	0	4.5126737132889	0.987510375569823	0	1943.09749603271	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000019	31.8432521820068	117.263595581055	Meas	10	0	SAZ: 59.5649537356471 SZA: 149.170459231021 LAZ: 194.389556887293 LAZ: 25.834307128021 Date: 2/13/2017 02:13:13 Lat.: 31.8432521820068 Lon.: 117.263595581055 TimeZoneOffset: 08:00:00	2017-02-13 02:13:13	2017-02-13 02:13:32	0	08:00:00	4.709639533831164	0.016991452341517548	30.0528		02/13/2017 02:12:48	02/13/2017 02:13:08	90.3528		0.975176741858053
330241338846010	4.93099682562792E+15	0.158421847588682	0.245304661553517	0.996424177357687	0.00788697418449388	0	0	0	0	3.07659586920911E+16	1.71579486910755E+16	0.158421847588682	0.245304661553517	0.996424177357687	0.00788697418449388	0	0	0	0	-2.76781466566343E+19	1.25691532475229E+19	0.158421847588682	0.245304661553517	0.996424177357687	0.00788697418449388	0	0	0	0	-2.74386504051142E+43	2.25946647072697E+43	0.158421847588682	0.245304661553517	0.996424177357687	0.00788697418449388	0	0	0	0	1.61419832206949E+22	4.13238932303084E+22	0.158421847588682	0.245304661553517	0.996424177357687	0.00788697418449388	0	0	0	0	-3.19052025565257E+25	2.40743675087447E+24	0.129778492213446	0.045962725189553	1.00161321084831	0.00206918434011095	0	0	0	0	0.0445724487553686	0.0219196782326991	0.00282631455866346	13	592.492826275742	549.520456411527	-4.95587797353372	6.26763874253354	0.0140059510620325	0.0287652070972127	-1.11929524942279E-05	6.64576191372872E-05	-1.22979511787897E-08	7.73364258213198E-08	1.77045903776014E-11	3.62724171314991E-11	1.90649841866696E-05	0.000346954728928409	0	4.02635316821738	0.894216111131925	0	1438.19264003209	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000020	31.8432540893555	117.263595581055	Meas	14	0	SAZ: 59.6894402689063 SZA: 149.097105489012 LAZ: 194.604362480715 LAZ: 25.8559710691531 Date: 2/13/2017 02:13:37 Lat.: 31.8432540893555 Lon.: 117.263595581055 TimeZoneOffset: 08:00:00	2017-02-13 02:13:37	2017-02-13 02:13:57	0	08:00:00	4.276262348340101	0.013703530012640276	30.0528		02/13/2017 02:12:48	02/13/2017 02:13:08	90.3528		0.799622453407902
2.85461267245097E+16	4.21470229642456E+15	0.207341411338915	0.0709968097130383	0.992701327384871	0.00229460370009367	0	0	0	0	-93681292184807.8	1.47646305737887E+16	0.207341411338915	0.0709968097130383	0.992701327384871	0.00229460370009367	0	0	0	0	2.45826553757772E+19	1.02600068111239E+19	0.207341411338915	0.0709968097130383	0.992701327384871	0.00229460370009367	0	0	0	0	2.79755588748875E+43	1.81079627044178E+43	0.207341411338915	0.0709968097130383	0.992701327384871	0.00229460370009367	0	0	0	0	9.06774311814323E+21	3.30767096264078E+22	0.207341411338915	0.0709968097130383	0.992701327384871	0.00229460370009367	0	0	0	0	-3.01328761984442E+25	2.07503179585371E+24	-0.141322464340787	0.0461159658053465	0.996163660435476	0.00195952373799143	0	0	0	0	0.00118912745938194	0.0170229673595268	0.00238955203348426	7	-1256.75178946628	241.220575413474	10.3137826051777	2.59426765008388	-0.0283223195093094	0.0113750569161708	2.09186937635123E-05	2.56810185796361E-05	2.70657466238928E-08	3.00615304906496E-08	-3.60807234488046E-11	1.45919526365991E-11	-2.90240542853833E-06	5.66700724718498E-05	0	0.832729533356352	0.121577444042797	0	2188.17732069227	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000022	31.8432674407959	117.26358795166	Meas	9	0	SAZ: 59.947245993078 SZA: 148.943988550646 LAZ: 195.050798947367 LAZ: 25.9020655100455 Date: 2/13/2017 02:14:27 Lat.: 31.8432674407959 Lon.: 117.26358795166 TimeZoneOffset: 08:00:00	2017-02-13 02:14:27	2017-02-13 02:14:47	0	08:00:00	0.5394576359301194	0.0020909990532347426	149.7528		02/13/2017 02:14:03	02/13/2017 02:14:22	90.3528		0.0147810748999794
3.5148550934593E+16	4.38895217414224E+15	0.215743219652697	0.0701561357899265	0.991766846962016	0.00225779766038962	0	0	0	0	-1.9818227470703E+16	1.54054194831456E+16	0.215743219652697	0.0701561357899265	0.991766846962016	0.00225779766038962	0	0	0	0	1.0385812933298E+19	1.06471826098188E+19	0.215743219652697	0.0701561357899265	0.991766846962016	0.00225779766038962	0	0	0	0	3.77349219278522E+42	1.88637812485877E+43	0.215743219652697	0.0701561357899265	0.991766846962016	0.00225779766038962	0	0	0	0	8.66637107122327E+22	3.42949245680201E+22	0.215743219652697	0.0701561357899265	0.991766846962016	0.00225779766038962	0	0	0	0	-3.47687263068582E+25	2.14172129356609E+24	-0.194498337621657	0.0407257111020901	0.999583732233627	0.00174284620030931	0	0	0	0	0.00142599718438724	0.0165312894469052	0.00247885984154175	7	-926.08821385566	324.086520017273	7.56807956961127	3.78939326739205	-0.0207078332201537	0.0179857828511698	1.52884235700119E-05	4.32632491279651E-05	1.94931593453621E-08	5.26238307723597E-08	-2.59682047787871E-11	2.58255014998975E-11	3.4581355974031E-06	6.20581604676137E-05	0	0.756991601032043	0.109627520413709	0	2320.59966193305	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000023	31.8432579040527	117.263580322266	Meas	9	0	SAZ: 60.075404258383 SZA: 148.867291886899 LAZ: 195.273474980846 LAZ: 25.9255778530173 Date: 2/13/2017 02:14:52 Lat.: 31.8432579040527 Lon.: 117.263580322266 TimeZoneOffset: 08:00:00	2017-02-13 02:14:52	2017-02-13 02:15:12	0	08:00:00	0.5669333039850851	0.0025648604380630944	149.7528		02/13/2017 02:14:03	02/13/2017 02:14:22	90.3528		0.0120181932320581
1.32650344482284E+16	3.34452670456474E+15	0.124114220605613	0.107913992951806	0.992544855462485	0.00336760515371268	0	0	0	0	7.03339997013695E+15	1.15883927697399E+16	0.124114220605613	0.107913992951806	0.992544855462485	0.00336760515371268	0	0	0	0	-9.75144816088788E+18	7.95487664228603E+18	0.124114220605613	0.107913992951806	0.992544855462485	0.00336760515371268	0	0	0	0	-9.66197247173429E+42	1.40267608207349E+43	0.124114220605613	0.107913992951806	0.992544855462485	0.00336760515371268	0	0	0	0	3.41115492933393E+22	2.52390220680258E+22	0.124114220605613	0.107913992951806	0.992544855462485	0.00336760515371268	0	0	0	0	1.28516447695746E+25	1.64918513075667E+24	-0.0664041067732061	0.0875372828619018	0.997890257963146	0.00369031614385364	0	0	0	0	0.00135074572186895	0.0136736725557169	0.00187892885684419	5	-193.187668695763	136.246539745774	1.59843313203541	1.43240032983541	-0.00436979833177762	0.00629176282048908	2.8250229926853E-06	1.47251289598712E-05	5.53507362227827E-09	1.83560644208795E-08	-6.81715987172673E-12	9.55372726650664E-12	1.42705309044832E-06	6.03985293956662E-05	0	0.657595804061395	0.119328590540941	0	1227.42664813995	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000025	31.8446750640869	117.264419555664	Meas	16	0	SAZ: 60.3291992021195 SZA: 148.712262173644 LAZ: 195.718810396635 LAZ: 25.9751406417354 Date: 2/13/2017 02:15:42 Lat.: 31.8446750640869 Lon.: 117.264419555664 TimeZoneOffset: 08:00:00	2017-02-13 02:15:42	2017-02-13 02:16:02	0	08:00:00	0.632889578796501	0.002240995308657459	30.0528		02/13/2017 02:15:18	02/13/2017 02:15:37	90.3528		0.0142393125204874
2.61282876407723E+16	3.77068984626126E+15	0.277411819609786	0.0852378770606609	0.989343534387432	0.00271742373558881	0	0	0	0	-1.82890853545542E+16	1.31730330224403E+16	0.277411819609786	0.0852378770606609	0.989343534387432	0.00271742373558881	0	0	0	0	3.6654367981444E+17	9.06682522343498E+18	0.277411819609786	0.0852378770606609	0.989343534387432	0.00271742373558881	0	0	0	0	-1.55926836095183E+43	1.59833525736851E+43	0.277411819609786	0.0852378770606609	0.989343534387432	0.00271742373558881	0	0	0	0	5.78617209154185E+22	2.88937286148268E+22	0.277411819609786	0.0852378770606609	0.989343534387432	0.00271742373558881	0	0	0	0	-2.14939084464922E+25	1.85610577906944E+24	0.0186077211164603	0.0583855708619077	1.00367217910851	0.00249757796256358	0	0	0	0	0.000941370834163407	0.0142496570547679	0.00212875545469015	5	298.859559601901	235.005593500848	-2.47300882965243	2.68188952113494	0.00676459912699876	0.01250366962825	-4.67794772641786E-06	2.97835401357892E-05	-7.38580852249302E-09	3.61634637453254E-08	9.36455849280697E-12	1.7832195688038E-11	7.24795603257353E-07	5.04219843663612E-05	0	1.05498560265613	0.103807954238553	0	2460.4012966156	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000026	31.846752166748	117.266006469727	Meas	8	0	SAZ: 60.4497556767332 SZA: 148.636148740356 LAZ: 195.933844149869 LAZ: 26.0010042387082 Date: 2/13/2017 02:16:06 Lat.: 31.846752166748 Lon.: 117.266006469727 TimeZoneOffset: 08:00:00	2017-02-13 02:16:06	2017-02-13 02:16:26	0	08:00:00	0.5092217653089823	0.0023329048585763405	30.0528		02/13/2017 02:15:18	02/13/2017 02:15:37	90.3528		0.0107760913631935
5.40529363753603E+16	1.39203212711448E+16	0.0823569833211604	0.175898948667907	0.995950966484328	0.00569962540397454	0	0	0	0	-6.49478507860284E+16	4.88282974234003E+16	0.0823569833211604	0.175898948667907	0.995950966484328	0.00569962540397454	0	0	0	0	6.55037788136456E+19	3.3706138444113E+19	0.0823569833211604	0.175898948667907	0.995950966484328	0.00569962540397454	0	0	0	0	-2.66965788968154E+43	5.89061904159832E+43	0.0823569833211604	0.175898948667907	0.995950966484328	0.00569962540397454	0	0	0	0	1.40636437781177E+23	1.08372108730775E+23	0.0823569833211604	0.175898948667907	0.995950966484328	0.00569962540397454	0	0	0	0	-1.1995203604684E+26	6.85476446669585E+24	-0.0525146132653229	0.0372797492600326	0.99982919840508	0.00160335432496263	0	0	0	0	0.00286083984652197	0.052289780506245	0.00781579778587635	6	614.538429364537	615.423851715035	-4.93972050122232	6.35677872488942	0.0127569211872395	0.0269970983736519	-6.2684336508769E-06	6.04449950901729E-05	-1.93944732724491E-08	7.24415380459101E-08	2.1149580013466E-11	3.6843610756889E-11	8.29918487696839E-06	8.78994863245549E-05	0	0.836343252067797	0.167842946693869	0	2792.2431400844	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000028	31.8467407226563	117.266052246094	Meas	7	0	SAZ: 60.7016789565178 SZA: 148.481849039286 LAZ: 196.375928790477 LAZ: 26.0508985239931 Date: 2/13/2017 02:16:56 Lat.: 31.8467407226563 Lon.: 117.266052246094 TimeZoneOffset: 08:00:00	2017-02-13 02:16:56	2017-02-13 02:17:15	0	08:00:00	0.2656102992598006	0.003832880884314382	149.7528		02/13/2017 02:16:32	02/13/2017 02:16:51	90.3528		0.0281712547548811
6.07478074749614E+16	1.68585779677429E+16	0.252683196756459	0.210191430312218	0.991252011007408	0.00670399308179203	0	0	0	0	-9.22740306433464E+16	5.93413965090525E+16	0.252683196756459	0.210191430312218	0.991252011007408	0.00670399308179203	0	0	0	0	8.21917247110377E+19	4.05909135633832E+19	0.252683196756459	0.210191430312218	0.991252011007408	0.00670399308179203	0	0	0	0	-1.28676060695187E+44	7.15924504051831E+43	0.252683196756459	0.210191430312218	0.991252011007408	0.00670399308179203	0	0	0	0	1.74206960997255E+23	1.30247683077431E+23	0.252683196756459	0.210191430312218	0.991252011007408	0.00670399308179203	0	0	0	0	-1.59624830159268E+26	8.20383799032032E+24	-0.0792700596241102	0.034497655052718	1.00318969210958	0.00147306268269783	0	0	0	0	0.00345609011472295	0.0640776025229923	0.0094384601105047	6	1077.4014316053	2950.88534983454	-8.61222778938719	34.4971941210848	0.0220723900334602	0.161683732530652	-1.04098441244127E-05	0.000379750832843035	-3.42297987690271E-08	4.46942654894742E-07	3.68112189599868E-11	2.10848177796889E-10	1.01664299685879E-05	9.6612226967094E-05	0	0.884713400063023	0.18423272469655	0	3594.08410390218	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000029	31.846715927124	117.266075134277	Meas	6	0	SAZ: 60.8219340183874 SZA: 148.407658964043 LAZ: 196.587596387418 LAZ: 26.0752783166396 Date: 2/13/2017 02:17:20 Lat.: 31.846715927124 Lon.: 117.266075134277 TimeZoneOffset: 08:00:00	2017-02-13 02:17:20	2017-02-13 02:17:42	0	08:00:00	0.2382946947140694	0.002949638633318032	149.7528		02/13/2017 02:16:32	02/13/2017 02:16:51	90.3528		0.0339416968491147
-3.02531355952437E+15	9.75250433619967E+15	-0.663858023498007	0.449382808415415	1.00919035510621	0.0143513552535622	0	0	0	0	4.25439510832821E+16	3.38624709536311E+16	-0.663858023498007	0.449382808415415	1.00919035510621	0.0143513552535622	0	0	0	0	-2.68023881393152E+19	2.49235825012648E+19	-0.663858023498007	0.449382808415415	1.00919035510621	0.0143513552535622	0	0	0	0	3.62587361573502E+43	4.69827816532701E+43	-0.663858023498007	0.449382808415415	1.00919035510621	0.0143513552535622	0	0	0	0	-6.13723038737772E+22	7.95650964482435E+22	-0.663858023498007	0.449382808415415	1.00919035510621	0.0143513552535622	0	0	0	0	1.70162428057874E+25	5.19637269483262E+24	-0.242386103116588	0.16284100708329	1.03393067761391	0.00747474813319621	0	0	0	0	0.0286540591118615	0.0482327946872206	0.00564376710280439	23	-741.516108692941	NaN	6.08897622461219	NaN	-0.0166986257799257	NaN	1.22867718089254E-05	NaN	1.59477299435516E-08	NaN	-2.11606281631401E-11	NaN	2.39668383218138E-05	0.000278184315625452	0	0.461839958173874	0.0821975992664278	0	3274.38195546468	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000031	31.8489208221436	117.26732635498	Meas	6	0	SAZ: 61.0841482357061 SZA: 148.241530777403 LAZ: 197.055025345604 LAZ: 26.1326028175564 Date: 2/13/2017 02:18:13 Lat.: 31.8489208221436 Lon.: 117.26732635498 TimeZoneOffset: 08:00:00	2017-02-13 02:18:13	2017-02-13 02:18:32	0	08:00:00	1.3117542734866685	0.010468988045419788	30.0528		02/13/2017 02:17:47	02/13/2017 02:18:08	90.3528		0.00675644532516425
-3.96111844289042E+15	9.08701168206834E+15	-0.762599870154527	0.502733559354641	1.01017319955686	0.0161808525962932	0	0	0	0	3.96763691100939E+16	3.12388060124462E+16	-0.762599870154527	0.502733559354641	1.01017319955686	0.0161808525962932	0	0	0	0	-4.14854966990391E+19	2.29006272359325E+19	-0.762599870154527	0.502733559354641	1.01017319955686	0.0161808525962932	0	0	0	0	-1.46598840142444E+43	4.38634652870228E+43	-0.762599870154527	0.502733559354641	1.01017319955686	0.0161808525962932	0	0	0	0	-1.34353485590023E+22	7.35589131188838E+22	-0.762599870154527	0.502733559354641	1.01017319955686	0.0161808525962932	0	0	0	0	1.11497070051771E+25	4.68388487668516E+24	-0.623546393088308	0.225139592930473	1.01214170696617	0.0100581944667497	0	0	0	0	0.0283711082609622	0.0473161546341133	0.00519165582033799	16	-446.959471052902	NaN	3.63300027487321	NaN	-0.00979484349515586	NaN	6.75861338842363E-06	NaN	1.01400707734935E-08	NaN	-1.27831186146539E-11	NaN	1.71478223812462E-05	0.000276807411748587	0	0.568250620894663	0.102266000499539	0	2910.36197117397	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000032	31.8489227294922	117.26732635498	Meas	7	0	SAZ: 61.2029103221272 SZA: 148.167071929094 LAZ: 197.265446434025 LAZ: 26.1579311713747 Date: 2/13/2017 02:18:37 Lat.: 31.8489227294922 Lon.: 117.26732635498 TimeZoneOffset: 08:00:00	2017-02-13 02:18:37	2017-02-13 02:18:57	0	08:00:00	1.4142917982831047	0.009743236522541391	30.0528		02/13/2017 02:17:47	02/13/2017 02:18:08	90.3528		0.0104583348581717
2.53006712729227E+16	1.03201493604713E+16	0.381018879323752	0.272593932976054	0.980952819890835	0.00845881495530716	0	0	0	0	-3.0015236002903E+16	3.61227622059679E+16	0.381018879323752	0.272593932976054	0.980952819890835	0.00845881495530716	0	0	0	0	4.59590722690499E+19	2.47302948948968E+19	0.381018879323752	0.272593932976054	0.980952819890835	0.00845881495530716	0	0	0	0	-1.00161048384548E+44	4.57002380321354E+43	0.381018879323752	0.272593932976054	0.980952819890835	0.00845881495530716	0	0	0	0	5.91041095802328E+22	7.90760604124151E+22	0.381018879323752	0.272593932976054	0.980952819890835	0.00845881495530716	0	0	0	0	-5.88726800259248E+25	5.20879945099586E+24	0.0318085052793741	0.0519010659887974	0.999763129378856	0.00221917072511695	0	0	0	0	0.00976824611966731	0.0408426630370263	0.00578129099634844	5	562.449993021015	541.681790098411	-4.59283093385639	5.97527777811396	0.0124280069869141	0.027107877657526	-8.5401909312084E-06	6.3582844268203E-05	-1.31921618018618E-08	7.70643192604972E-08	1.66090662392585E-11	3.8362986905408E-11	1.14060075459224E-05	0.000162423124550609	0	0.500657173336836	0.094492076485165	0	2438.25340270996	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000034	31.8491477966309	117.267532348633	Meas	8	0	SAZ: 61.4488555974861 SZA: 148.011419006489 LAZ: 197.702946911006 LAZ: 26.2118837913601 Date: 2/13/2017 02:19:27 Lat.: 31.8491477966309 Lon.: 117.267532348633 TimeZoneOffset: 08:00:00	2017-02-13 02:19:27	2017-02-13 02:19:47	0	08:00:00	0.6450739210293016	0.005083666493077129	149.7528		02/13/2017 02:19:03	02/13/2017 02:19:22	90.3528		0.00892875251847827
5.20964236216792E+16	1.53060796466339E+16	-0.483051773091752	0.330953543229901	1.00378761457256	0.0104322365196343	0	0	0	0	-1.67473126054419E+17	5.29848521897252E+16	-0.483051773091752	0.330953543229901	1.00378761457256	0.0104322365196343	0	0	0	0	4.37553274688314E+19	3.77468088174477E+19	-0.483051773091752	0.330953543229901	1.00378761457256	0.0104322365196343	0	0	0	0	-1.48403746141414E+44	6.92766285159475E+43	-0.483051773091752	0.330953543229901	1.00378761457256	0.0104322365196343	0	0	0	0	2.13544685128361E+23	1.17872645177548E+23	-0.483051773091752	0.330953543229901	1.00378761457256	0.0104322365196343	0	0	0	0	-1.21160588977535E+26	7.87417204429116E+24	-0.0991914039821566	0.041816578636488	1.00424056516779	0.00175199899035471	0	0	0	0	0.0114752620160029	0.0635983320850015	0.00887421171511556	10	824.933921146607	NaN	-6.59381515460852	NaN	0.0170671469636297	NaN	-9.15968009131136E-06	NaN	-2.33917489428243E-08	NaN	2.5980095645302E-11	NaN	2.06833348370445E-05	0.000176043854676455	0	0.760716422023658	0.154656252782178	0	3089.77540334066	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000000\Meas0000035	31.8491306304932	117.267532348633	Meas	6	0	SAZ: 61.566298430387 SZA: 147.936710759174 LAZ: 197.912231066897 LAZ: 26.2380770753517 Date: 2/13/2017 02:19:51 Lat.: 31.8491306304932 Lon.: 117.267532348633 TimeZoneOffset: 08:00:00	2017-02-13 02:19:51	2017-02-13 02:20:10	0	08:00:00	0.3819053229618872	0.008749640614913318	149.7528		02/13/2017 02:19:03	02/13/2017 02:19:22	90.3528		0.0239185565246249
